phoneme,stress,word,time,duration,nextSeg,F1,F2,F3,F4,speaker,lesson
i,0,Piâza,38.4235577,0.07015606733,a:,413.5233179,1967.907846,2611.889551,3651.354638,LL,2
aː,1,Piâza,38.53912123,0.1609710013,θ,788.8717058,1400.437377,2168.322796,3646.748579,LL,2
θ,0,Piâza,38.67075349,0.1022935152,a,1033.420622,1782.640349,2541.79047,3676.951719,LL,2
a,0,Piâza,38.74392177,0.04404304125,p,553.7027484,1306.745379,2402.65449,3827.134882,LL,2
p,0,parché,38.8007515,0.06961642003,a,542.2138546,1272.028783,2491.576477,3682.250324,LL,2
a,0,parché,38.86169697,0.05227452709,k,552.8500662,1231.849564,2356.861483,3706.028729,LL,2
k,0,parché,38.92690468,0.07814087963,e,498.6427797,1328.237456,2307.813832,3736.484129,LL,2
e,1,parché,38.99438998,0.05682973064,l,420.8356151,1847.433394,2403.436163,3629.258038,LL,2
l,0,l'é,39.03985377,0.03409783838,e,318.0114221,1496.926669,3036.430264,3704.324308,LL,2
e,1,l'é,39.08460718,0.05540898737,s,445.2693997,1684.108245,2471.378743,3715.634445,LL,2
s,0,sänper,39.17766586,0.1307083805,æ,1439.654808,2222.498355,3188.333967,3910.562435,LL,2
æ,1,sänper,39.33477842,0.1835167318,n,842.3083443,1655.176888,2608.189791,3706.910914,LL,2
n,0,sänper,39.45050306,0.04793255671,p,400.9562497,914.0158886,2310.076036,2744.24763,LL,2
p,0,sänper,39.52703684,0.1051350017,e,413.1651097,1898.454247,3053.80479,4485.946606,LL,2
e,0,sänper,39.61938515,0.0795616229,r,466.9544686,1570.416854,2288.121387,3557.811089,LL,2
r,0,sänper,39.68260823,0.04688452778,p,349.0235752,1296.568838,2083.832156,3270.268155,LL,2
p,0,péNna,39.77771632,0.1433316455,e,437.9004149,2027.337876,3068.845075,3903.286831,LL,2
e,1,péNna,39.90532364,0.111883006,ŋ,413.2141353,1925.026544,2346.238016,3502.872993,LL,2
ŋ,0,péNna,40.005877,0.08922370429,n,386.8148962,2029.962804,2292.13875,3704.914799,LL,2
n,0,péNna,40.09116023,0.08134276591,a,289.8546607,1370.923948,2262.279451,2780.824983,LL,2
a,0,péNna,40.1548841,0.0461049767,e,485.3624421,1718.055674,2332.991024,3656.856699,LL,2
e,0,ed,40.20301191,0.05015062962,d,451.0959196,1761.614455,2337.866026,3579.985719,LL,2
d,0,ed,40.26128437,0.06639429584,ð,253.1017353,1440.592964,2263.239044,3916.020484,LL,2
ð,0,Zänt,40.35618426,0.1234054913,æ,1448.755448,2550.29104,2881.22625,4092.627238,LL,2
æ,1,Zänt,40.50331089,0.1708477588,n,730.135511,1632.136848,2339.031404,3364.707792,LL,2
n,0,Zänt,40.64319517,0.1089208007,t,358.5476289,812.0220873,1493.110288,2065.466059,LL,2
t,0,Zänt,40.80316927,0.2110274118,NA,1233.663965,2118.498253,3074.505202,NA,LL,2
ai,0,ai,41.74397701,0.119650249,e,414.2926624,1972.606121,2346.414746,3204.42417,LL,2
e,1,é,41.96793604,0.3282678085,NA,410.9040293,2089.029717,2698.874253,3038.115004,LL,2
t,0,tant,42.4832061,0.03436249821,a,557.1415431,1690.213946,2416.906152,3496.282924,LL,2
a,0,tant,42.55044745,0.1001201846,n,743.0144291,1519.597633,2249.520547,3542.912524,LL,2
n,0,tant,42.65891335,0.1168116184,t,375.553954,1158.423722,2264.818123,3630.81895,LL,2
t,0,tant,42.73724791,0.0398575027,b,779.4826525,1865.96293,2533.358391,3472.464847,LL,2
b,0,bulgnîS,42.79625599,0.07815866985,u,217.0423499,749.0649609,2392.258304,3350.041625,LL,2
u,0,bulgnîS,42.87748855,0.08430644237,l,285.8031359,775.8623174,2486.016371,3372.88151,LL,2
l,0,bulgnîS,42.94909066,0.05889777529,ɲ,283.1711286,1307.145898,2358.179902,3287.57151,LL,2
ɲ,0,bulgnîS,43.02621986,0.09536062984,i:,293.5350808,2116.587804,2615.585962,3693.736463,LL,2
iː,1,bulgnîS,43.21502338,0.282246401,z,333.0595608,1335.786745,2438.657189,3351.112964,LL,2
z,0,bulgnîS,43.43573184,0.1591705337,NA,1636.441233,2962.326224,3579.786636,4282.8027,LL,2
t,0,tant,44.02518978,0.02378008482,a,565.696151,1590.316824,2394.000173,3609.235206,LL,2
a,0,tant,44.08298764,0.09181563659,n,738.6523559,1501.38903,2228.934665,3440.402374,LL,2
n,0,tant,44.17823058,0.09867023335,t,612.757741,1461.844432,2279.700645,4291.443692,LL,2
t,0,tant,44.30685088,0.1585703661,NA,221.4877085,2132.734404,3058.805803,4055.256453,LL,2
t,0,turéssta,44.73987979,0.0348444498,u,807.7084309,1480.381026,2653.022264,3244.737199,LL,2
u,0,turéssta,44.78796291,0.06132179124,r,345.1691133,880.432785,2415.332335,3403.089809,LL,2
r,0,turéssta,44.84125525,0.04526288153,e,501.2490405,1080.478266,2161.520423,3349.865378,LL,2
e,1,turéssta,44.92345681,0.1191402284,s:,473.3686741,1721.372289,2321.213037,2562.146955,LL,2
sː,0,turéssta,45.07152579,0.1769977446,t,1615.002869,2068.96339,3493.208547,3782.700735,LL,2
t,0,turéssta,45.20190584,0.08376234398,a,645.9824316,1960.425666,3121.943847,3850.329312,LL,2
a,0,turéssta,45.3055198,0.1234655804,e,479.1583695,1479.387581,2382.242678,3674.326066,LL,2
e,0,e,45.43202533,0.1295454885,t,464.5883317,1966.774531,2495.598893,3764.380049,LL,2
t,0,tant,45.56096817,0.1283401863,a,395.204764,1919.781277,2641.835338,3982.18268,LL,2
a,0,tant,45.6753978,0.1005190827,n,720.9077305,1553.200249,2316.039261,3850.657491,LL,2
n,0,tant,45.76727839,0.08324208097,t,557.3093916,1372.242427,2426.367826,3954.635819,LL,2
t,0,tant,45.84115573,0.06451261275,s,363.2216099,1444.465067,2700.585496,3704.800469,LL,2
s,0,studént,45.94607035,0.1453166266,t,1444.50328,2295.548216,3039.744934,3674.985895,LL,2
t,0,studént,46.05476237,0.07206740044,u,1105.19658,2163.384439,3040.233181,3631.839443,LL,2
u,0,studént,46.12457296,0.06755379583,d,314.7439825,1026.237767,2360.5104,3161.594507,LL,2
d,0,studént,46.19294735,0.06919497981,e,221.7741198,1141.493196,2485.637866,3515.573225,LL,2
e,1,studént,46.2851632,0.1152367093,n,463.3151592,1933.040129,2473.600747,3207.918274,LL,2
n,0,studént,46.41561837,0.1456736417,t,326.1047047,1241.974692,2338.543536,2488.360327,LL,2
t,0,studént,46.63308831,0.2892662314,NA,828.7697503,1581.619986,2499.555478,3644.738632,LL,2
m,0,mo,47.15879652,0.08220155496,o,223.8782959,861.897805,2203.094173,2715.295319,LL,2
o,0,mo,47.35025331,0.3007120175,a,528.1149313,815.686676,2935.188809,3340.566913,LL,2
a,0,aténti,47.55523694,0.1092552313,t,664.2126073,1212.122382,2619.51008,3573.876639,LL,2
t,0,aténti,47.66293138,0.1061336532,e,507.057707,1232.677549,2311.462707,3721.07167,LL,2
e,1,aténti,47.7858767,0.1397569815,n,383.6155316,2038.046144,2496.324295,2953.11005,LL,2
n,0,aténti,47.9244299,0.1373494336,t,292.9248349,890.9039947,2241.479116,2528.442702,LL,2
t,0,aténti,48.07062381,0.1550383758,i,206.6513239,1599.077921,2958.917116,4122.840753,LL,2
i,0,aténti,48.2149823,0.1336786016,NA,305.9312957,2194.435611,2494.030903,3040.120402,LL,2
ai,0,ai,48.74835714,0.1945234389,e,576.925602,1859.750157,2520.385659,3258.320141,LL,2
e,1,é,48.87374053,0.05624333005,a,449.6742952,2091.616234,2600.377893,2784.120939,LL,2
a,0,anc,48.98039444,0.1570645024,n,737.1912699,1610.874245,2269.189044,3510.69281,LL,2
n,0,anc,49.12135826,0.1248631215,k,388.8705616,1717.477575,2317.940461,3575.663415,LL,2
k,0,anc,49.24101875,0.1144578613,u,781.6115818,1702.991391,2288.986161,3312.011656,LL,2
u,0,una,49.41145522,0.2264150857,n,782.664211,2346.661515,3103.663812,3922.987068,LL,2
n,0,una,49.54944606,0.04956658787,a,260.6866866,1294.20242,2477.461427,2966.732645,LL,2
a,0,una,49.60709415,0.06572960565,m,589.1958637,1267.605767,2419.441965,3591.023843,LL,2
m,0,móccia,49.67012992,0.06034193305,o,175.5218065,875.5342772,2378.166494,3294.023727,LL,2
o,1,móccia,49.74609611,0.0915904341,ts,518.8481785,971.8353508,2872.335339,3265.088896,LL,2
ts,0,móccia,49.85956946,0.1353562686,j,860.9060063,2054.761268,2995.706386,3643.049688,LL,2
j,0,móccia,49.96596837,0.07744154827,a,410.3945129,1545.884586,2383.179779,3589.420296,LL,2
a,0,móccia,50.03445615,0.05953401565,e,545.7657312,1569.395163,2388.658809,3560.0743,LL,2
e,0,ed,50.14379007,0.1591338214,d,436.5091726,1800.238837,2465.500346,3315.808753,LL,2
d,0,ed,50.24383013,0.04094631171,p,255.0540164,1749.605042,2554.045787,3361.298786,LL,2
p,0,pizón,50.34804116,0.1674757341,i,350.1038992,1709.915542,2787.836291,4064.904704,LL,2
i,0,pizón,50.46880878,0.07405950504,θ,270.5927551,1997.8112,2427.836855,3000.187122,LL,2
θ,0,pizón,50.5688743,0.1260715387,o,1015.6699,1942.658502,3176.402871,3664.86938,LL,2
o,1,pizón,50.69009693,0.116373728,n,517.799391,1143.783118,2482.513856,3428.718227,LL,2
n,0,pizón,50.83340902,0.170250454,NA,372.2133583,1248.478103,2261.732176,3434.621005,LL,2
t,0,têrza,0.2290376263,0.02464998825,eː,708.3518005,1874.589414,2291.879626,3390.687602,LL,3
eː,1,têrza,0.3239148892,0.1651045376,r,401.9992938,2058.213095,2385.689896,3232.057879,LL,3
r,0,têrza,0.4707936012,0.1286528865,θ,400.6797321,1219.054821,2203.078204,3807.506021,LL,3
θ,0,têrza,0.605879132,0.1415181751,a,1233.392123,1940.723349,2908.542365,3934.171744,LL,3
a,0,têrza,0.7222027835,0.0911291279,l,576.9409589,1354.761299,2192.648531,3481.684774,LL,3
l,0,leziån,0.7972503006,0.05896590629,e,336.0042924,1382.376517,2558.86853,3435.567517,LL,3
e,0,leziån,0.859432529,0.06539855061,θ,380.7105058,1721.111686,2418.772466,3655.30522,LL,3
θ,0,leziån,0.9414487442,0.09863387961,j,492.0445499,1992.001594,2932.879599,3861.781278,LL,3
j,0,leziån,1.02507312,0.06861487277,ɑ,310.2571092,2048.628196,2480.428113,3356.458764,LL,3
ɑ,1,leziån,1.105481174,0.09220123529,ŋ,638.5666633,1832.222805,2238.39549,3177.845896,LL,3
ŋ,0,leziån,1.220196665,0.1372297455,NA,332.7662566,709.5151877,2024.640737,2951.717465,LL,3
l,0,leziån,2.254472125,0.06681768931,e,363.6727746,1803.576377,2808.708683,4218.252907,RM,3
e,0,leziån,2.321465539,0.06716913786,θ,421.4454989,2152.356653,2875.20991,4566.601043,RM,3
θ,0,leziån,2.421637523,0.1331748296,j,477.1131804,1514.174224,2736.769665,3582.042919,RM,3
j,0,leziån,2.514404605,0.05235933471,ɑ,372.2831414,2093.85235,2323.386202,2905.342189,RM,3
ɑ,1,leziån,2.621399767,0.1616309898,ŋ,1069.006611,1641.026029,2843.282821,3932.713334,RM,3
ŋ,0,leziån,2.748314242,0.09219795895,NA,485.1668901,1539.718726,1845.775614,3336.142246,RM,3
n,0,nómmer,3.097940758,0.1491102793,o,286.2321992,1969.226979,3048.927537,3732.581994,RM,3
o,1,nómmer,3.224855232,0.1047186694,mː,542.8650726,1035.267283,2898.842084,3512.915875,RM,3
mː,0,nómmer,3.340387243,0.1263453512,e,269.271047,1521.241106,2009.721194,2745.538889,RM,3
e,0,nómmer,3.460472238,0.1138246407,r,497.1115972,1571.797355,2201.472614,2925.514791,RM,3
r,0,nómmer,3.566898277,0.09902743739,NA,454.1228867,1718.023846,2836.366805,3617.871175,RM,3
t,0,trî,3.812157886,0.02244728598,r,730.8421548,1859.976607,2760.396666,3503.607283,RM,3
r,0,trî,3.868510969,0.09025888102,iː,467.5939206,1712.606635,2757.998528,3042.944923,RM,3
iː,1,trî,3.987110406,0.1469399933,NA,326.387383,1845.200591,2793.661052,3388.924219,RM,3
p,0,preSentaziån,6.002069564,0.02475003065,r,491.2976559,1397.121825,2657.851408,3833.260182,LL,3
r,0,preSentaziån,6.031647252,0.03440534589,e,592.0490073,1320.304661,2228.506714,3610.569164,LL,3
e,0,preSentaziån,6.084308496,0.07091714153,z,488.6403202,1574.435597,2232.226018,3062.837375,LL,3
z,0,preSentaziån,6.156278862,0.07302359127,e,538.0188662,1614.056693,2863.862403,3741.270174,LL,3
e,0,preSentaziån,6.230706753,0.07583219094,n,536.6376737,1589.065817,2427.852215,3748.795217,LL,3
n,0,preSentaziån,6.30127282,0.0652999422,t,329.0020818,1252.389718,2292.741322,2784.233517,LL,3
t,0,preSentaziån,6.368328137,0.06881069178,a,360.7487521,1642.849217,2678.396801,3456.445009,LL,3
a,0,preSentaziån,6.42801088,0.05055479396,θ,478.7107798,1322.891373,2185.843045,3625.478041,LL,3
θ,0,preSentaziån,6.497874796,0.08917303934,j,857.0339678,1670.113487,2529.470024,3693.145211,LL,3
j,0,preSentaziån,6.567036563,0.04915049413,ɑ,335.071989,1824.526322,2287.896275,3789.22749,LL,3
ɑ,1,preSentaziån,6.646722605,0.1102215894,ŋ,636.8304858,1699.815956,2282.205527,3653.004105,LL,3
ŋ,0,preSentaziån,6.734132296,0.06459779228,NA,625.529903,1573.763157,2138.251508,3725.135345,LL,3
l,0,la,8.092034671,0.03520060305,a,390.4829296,1230.475942,2297.400155,3522.553957,LL,3
a,0,la,8.137977014,0.05668408312,s,638.7782222,1338.444085,2356.936046,3530.881787,LL,3
s,0,sgnèra,8.212241701,0.09184529071,ɲ,963.0485734,1812.211017,2806.1531,3724.979744,LL,3
ɲ,0,sgnèra,8.289930744,0.06353279574,ɛː,875.708448,2146.477636,2555.287168,4053.472028,LL,3
ɛː,1,sgnèra,8.378790803,0.1141873221,r,492.9878909,1983.261602,2556.076674,3645.338741,LL,3
r,0,sgnèra,8.457777522,0.04378611599,a,573.089166,1410.840305,2237.54096,3747.783882,LL,3
a,0,sgnèra,8.518670175,0.07799918887,k,611.9868161,1566.583243,2193.731205,3768.90812,LL,3
k,0,carólla,8.596403525,0.07746751107,a,1158.913404,1782.297975,2477.706373,3980.789434,LL,3
a,0,carólla,8.664266014,0.05825746868,r,588.7735282,1427.678874,2132.170009,3711.599115,LL,3
r,0,carólla,8.707228233,0.02766696824,o,554.1135983,1241.433674,1970.870988,3602.996264,LL,3
o,1,carólla,8.771553934,0.1009844341,lː,593.3394604,1106.242311,2389.153391,3166.595617,LL,3
lː,0,carólla,8.855246513,0.06640072378,a,415.9938351,1144.522578,2505.005569,3687.854489,LL,3
a,0,carólla,8.927872305,0.07885085949,l,513.9778982,1270.969897,2625.702941,3404.453556,LL,3
l,0,l'é,8.996381581,0.0581676925,e,332.1543262,1360.237218,3029.72672,3305.899003,LL,3
e,1,l'é,9.063961972,0.07699309105,d,434.5971846,1764.121219,2515.400633,3732.862015,LL,3
d,0,d,9.14222344,0.07952984451,b,278.150112,1482.139747,2552.380671,3747.147727,LL,3
b,0,bulåggna,9.216466453,0.06895618052,u,232.4651575,759.213182,2231.431394,3623.362594,LL,3
u,0,bulåggna,9.29318854,0.08448799372,l,329.2916777,909.208594,2675.128017,3523.057601,LL,3
l,0,bulåggna,9.359620632,0.04837618995,ɑ,373.5616547,1199.964568,2120.687816,3478.137196,LL,3
ɑ,1,bulåggna,9.452966238,0.138315022,ɲː,685.2523982,1546.096595,2503.555668,3625.010249,LL,3
ɲː,0,bulåggna,9.565389778,0.08653205809,a,300.1200476,792.9793758,1974.225817,3084.848971,LL,3
a,0,bulåggna,9.673895337,0.130479061,NA,479.4397128,1824.406796,2442.492285,3641.847729,LL,3
l,0,l'à,10.50688679,0.06990312582,a,408.633712,1272.581643,2570.826612,3616.219687,LL,3
a,1,l'à,10.59813871,0.1126007108,NA,840.3518298,1347.566841,2522.796455,3681.271113,LL,3
u,0,una,10.75469467,0.0623217076,n,403.5695213,699.8105006,2346.304184,2892.219368,LL,3
n,0,una,10.80312089,0.03453074039,a,313.6669312,1225.088097,2535.2472,3313.971461,LL,3
a,0,una,10.84948676,0.05820100597,k,576.0487182,1352.206979,2216.435084,3566.490583,LL,3
k,0,cà,10.92306878,0.08896302877,a,437.1290214,1566.121844,2442.296919,3667.856555,LL,3
a,1,cà,11.00246535,0.06983011052,i,750.7516724,1533.179997,2228.669719,3549.904171,LL,3
i,0,in,11.07185429,0.06894776193,n,645.335352,2002.623188,2550.537895,3815.279429,LL,3
n,0,in,11.11653029,0.02040424391,s,415.9436409,1880.216531,2389.984736,3229.786526,LL,3
s,0,stra,11.16486493,0.07626504282,t,1714.148053,2377.150822,3516.701928,4016.166945,LL,3
t,0,stra,11.23215891,0.05832290729,r,1017.309093,2140.722697,2343.22028,3668.585878,LL,3
r,0,stra,11.28423332,0.04582592485,a,617.6052851,1257.419455,2141.844758,3832.673432,LL,3
a,0,stra,11.33493557,0.05557856199,s,654.199302,1360.083275,2067.534987,2398.648467,LL,3
s,0,stêven,11.40650849,0.08756728971,t,1136.628645,2106.692066,3016.758288,3847.987701,LL,3
t,0,stêven,11.49218487,0.08378546844,ɛː,333.6998732,1814.574987,2721.546342,3855.718721,LL,3
ɛː,1,stêven,11.64018856,0.2122219008,v,395.8081433,2133.902806,2407.247727,2887.804097,LL,3
v,0,stêven,11.79152249,0.09044596218,e,364.0265316,1435.208834,2355.022808,3439.381718,LL,3
e,0,stêven,11.86976027,0.06602960758,n,420.5706201,1657.142356,2567.462522,3772.040803,LL,3
n,0,stêven,11.94081519,0.07608022148,NA,340.3991657,1718.268871,2583.731412,3751.787383,LL,3
a,0,ataiS,12.11177259,0.051227876,t,606.3566015,1349.969621,2022.748309,3862.821768,LL,3
t,0,ataiS,12.18308412,0.09139518787,a,456.2818966,1276.073835,2251.856668,3241.30177,LL,3
a,0,ataiS,12.2675165,0.0774695591,i,742.7913287,1502.073278,2250.304318,3571.489593,LL,3
i,0,ataiS,12.33561191,0.05872126004,z,486.0618078,1888.336518,2433.143559,2982.298686,LL,3
z,0,ataiS,12.3956259,0.061306719,a,399.7639092,1650.674029,2680.4811,3538.972515,LL,3
a,0,al,12.45532514,0.05809176706,l,565.302834,1330.219955,2147.923875,3271.098033,LL,3
l,0,al,12.50609456,0.04344707841,b,404.2358859,1210.90774,2393.085055,3035.110525,LL,3
b,0,baracàn,12.56941233,0.08318845172,a,235.5402974,1022.56829,2502.464196,3614.228078,LL,3
a,0,baracàn,12.64097886,0.05994461962,r,654.3662334,1251.043509,2354.517557,3535.233796,LL,3
r,0,baracàn,12.68368239,0.02546243076,a,543.8921089,1255.459373,2176.630196,3830.024698,LL,3
a,0,baracàn,12.72974346,0.06665970652,k,593.351976,1485.601268,2158.08054,3934.312074,LL,3
k,0,baracàn,12.81166261,0.09717860829,a,776.1944677,1474.767054,2063.028731,2620.175671,LL,3
a,1,baracàn,12.90964435,0.09878486628,ŋ,654.3723421,1599.471318,2183.197947,3386.503814,LL,3
ŋ,0,baracàn,13.02007459,0.1220756071,NA,638.3975849,761.2367217,2094.596636,2337.669458,LL,3
s,0,sô,13.7201052,0.1108318012,oː,1245.007601,1978.823035,3173.526517,4013.910649,LL,3
oː,1,sô,13.81567755,0.08031289942,m,515.7053403,1094.178401,2319.157189,3244.220831,LL,3
m,0,maré,13.89237637,0.07308473847,a,344.6514535,919.3132687,2375.271089,3230.056837,LL,3
a,0,maré,13.97880382,0.09977016301,r,617.9048013,1288.780541,2586.269618,3719.261732,LL,3
r,0,maré,14.03872801,0.02007822485,e,487.0623117,1315.389205,2409.260146,3060.544014,LL,3
e,1,maré,14.14353635,0.1895384426,NA,476.4410907,1739.868933,2537.594275,3010.362986,LL,3
u,0,un,14.70701873,0.08268557715,n,359.4872206,729.1865422,2454.712594,3011.19521,LL,3
n,0,un,14.77857355,0.06042407561,e,288.5984486,1280.336339,2498.453133,3026.532412,LL,3
e,0,ex,14.84416548,0.07075977275,k,591.4660211,1587.017168,2221.751063,3317.600801,LL,3
k,0,ex,14.91333514,0.06757955824,s,734.5469775,1938.458445,2375.967959,3722.654705,LL,3
s,0,ex,14.99323803,0.09222622066,d,1536.794925,2084.360426,3071.23804,3833.109891,LL,3
d,0,diretåur,15.06414126,0.04958023982,i,216.4482942,1583.93058,2581.401071,3640.260911,LL,3
i,0,diretåur,15.13623707,0.09461138154,r,371.9046138,1906.866259,2340.917717,3007.809262,LL,3
r,0,diretåur,15.19626362,0.02544171604,e,375.2281905,1301.373056,2095.841203,3594.269862,LL,3
e,0,diretåur,15.2344262,0.05088343209,t,449.9149359,1466.434501,2275.965026,3283.120892,LL,3
t,0,diretåur,15.30359586,0.0874558989,ɑu,440.2993716,1526.973551,2721.584951,3796.807081,LL,3
ɑu,1,diretåur,15.42453418,0.1544207319,r,660.0103293,1253.532783,2341.550815,3373.306294,LL,3
r,0,diretåur,15.5144654,0.02544171604,e,369.6413417,1215.960107,2178.663206,3800.174723,LL,3
e,0,ed,15.55757863,0.06078473245,d,473.8413751,1501.804168,2416.501616,2690.272273,LL,3
d,0,ed,15.59631906,0.01669612615,b,336.8968602,1451.495226,2440.416409,3806.326278,LL,3
b,0,banca,15.66270603,0.1160778295,a,251.8847736,1163.173395,2189.363655,3926.908521,LL,3
a,1,banca,15.76107019,0.08065048929,ŋ,690.9112733,1465.024869,2376.632603,3397.128824,LL,3
ŋ,0,banca,15.85409042,0.1053899682,k,585.9299315,1459.724451,2249.503505,2846.325862,LL,3
k,0,banca,15.94951036,0.08544991024,a,973.0479005,1477.102504,2010.43251,2729.916378,LL,3
a,0,banca,16.04550391,0.1065371859,NA,541.7691719,1545.557831,2281.465431,3772.667966,LL,3
l,0,l,16.289957,0.08429599914,e,307.346863,1332.824867,2469.885085,3402.25176,LL,3
e,1,é,16.36133667,0.05846335424,m,385.047805,1690.041282,2378.153163,3460.50934,LL,3
m,0,môrt,16.4381548,0.09517290225,oː,261.4925856,921.2049795,2298.325331,2760.424362,LL,3
oː,1,môrt,16.54277488,0.1140672585,r,460.2306645,823.6591453,2677.886805,3268.394051,LL,3
r,0,môrt,16.62122241,0.04282780601,t,483.3473737,1012.937991,2145.518008,3259.703837,LL,3
t,0,môrt,16.66371032,0.04214799957,NA,1146.119201,2081.932008,3497.034139,4264.322714,LL,3
d,0,da,16.86292869,0.04565242508,a,258.7570041,1199.349971,2400.175008,3683.810665,LL,3
a,0,da,16.91374273,0.05597565026,u,580.9892515,1279.429405,2675.51984,3582.093385,LL,3
u,0,un,16.97253159,0.06160206871,n,447.5283496,873.4666895,2570.485988,3497.494405,LL,3
n,0,un,17.05353546,0.1004056749,p,245.946763,756.3477017,2267.859958,2861.711907,LL,3
p,0,pèz,17.15965379,0.1118309839,ɛː,1504.706864,2886.577453,4052.336211,NA,LL,3
ɛː,1,pèz,17.34677193,0.2624052876,θ,534.0190256,1644.333072,2110.304609,3109.789661,LL,3
θ,0,pèz,17.58062534,0.2053015463,NA,1311.22758,1890.854785,3029.693551,3751.018378,LL,3
l,0,la,18.46846106,0.04264846086,a,377.6879302,1209.216474,2537.425377,3466.549822,LL,3
a,0,la,18.51725379,0.05493700043,s,600.9998565,1327.44318,2365.122632,3713.147428,LL,3
