phoneme,stress,word,time,duration,nextSeg,F1,F2,F3,F4,speaker,lesson
a,0,véggna,91.74625043811749,0.07204648600604457,m,477.446836543713,"1,439.44474028696","2,495.41275760611","3,271.20446871382",LL,8
m,0,muròid,91.8467755248162,0.12900368739143175,u,429.602479757089,"1,759.65571173537","2,349.26710247799","3,443.70935343311",LL,8
u,0,muròid,91.96116759672536,0.09978045642688473,r,348.254140792347,"2,038.80145836458","2,448.97992228243","3,473.81251540218",LL,8
r,0,muròid,92.03860914499695,0.05510264011634547,ɔː,575.020103527415,"1,953.34353019470","2,796.48909594227",NA,LL,8
ɔː,1,muròid,92.25458822238755,0.37685551466482536,i,583.703836029870,775.41076230639,"2,619.31336527060","3,185.09100267892",LL,8
i,0,muròid,92.4839706446713,0.08190932990267186,d,342.531211677150,"1,918.50187436215","2,632.26992696750","3,341.07609924323",LL,8
d,0,muròid,92.64406615311744,0.23828168698959473,NA,181.904587398762,"1,483.44013861316","2,646.16135608654","3,757.14202980964",LL,8
n,0,nôna,0.4402855942799765,0.07966728881471974,oː,270.855165814251,"1,671.97841406267","2,596.69512442213","3,235.32929639155",LL,9
oː,1,nôna,0.5634845109347779,0.16673054449488317,n,455.647261081939,768.36884724254,"2,797.05690437597","3,156.03972166027",LL,9
n,0,nôna,0.6705962546708847,0.04749294297733031,a,348.698703372929,"1,270.73374877832","2,666.02352164670","3,549.02709207154",LL,9
a,0,nôna,0.731225543578115,0.07376563483713017,l,610.983853313886,"1,364.01004969162","2,521.19886666499","3,840.13062735842",LL,9
l,0,leziån,0.7883181239657567,0.04041952593815345,e,331.156867431461,"1,351.34909433822","2,556.27302204838","3,641.62007610982",LL,9
e,0,leziån,0.842379239908037,0.06770270594640715,θ,403.792873064974,"1,648.18704189998","2,472.96629453095","3,847.99294798474",LL,9
θ,0,leziån,0.9342509261879784,0.11604066661347534,j,831.799951917274,"1,594.86966271506","2,485.92782150868","3,742.66728649617",LL,9
j,0,leziån,1.0330428978830932,0.08154327677675444,ɑ,391.698979937118,"2,069.51453529427","2,571.12727941342","3,567.83616277118",LL,9
ɑ,1,leziån,1.1405067540694236,0.1333844355959064,n,633.393003963245,"1,619.85686418414","2,108.98777237592","3,785.34767112077",LL,9
n,0,leziån,1.2424251097736545,0.0704522758125552,NA,715.040201762702,"1,914.71838153354","2,800.88001227228","4,688.29159714441",LL,9
l,0,leziån,1.4560115683669186,0.05658727350416304,e,317.635041775895,"1,867.24048469902","3,080.16114929633","3,814.58067260055",RM,9
e,0,leziån,1.508556920681892,0.04850343112578415,θ,402.073364067072,"2,098.13309994156","2,969.65586538531","3,667.73435782385",RM,9
θ,0,leziån,1.6166791525664526,0.16774103264333684,j,566.316145364900,"1,852.01437506356","2,993.96433597809","3,647.24130284272",RM,9
j,0,leziån,1.7247890978070992,0.04847885783795669,ɑ,401.582710368715,"2,214.64583433220","2,439.53949798924","2,935.23198341114",RM,9
ɑ,1,leziån,1.8243098937858888,0.15056273411962184,n,984.884320143593,"1,676.72506610829","2,232.40398948379","2,898.66757092221",RM,9
n,0,leziån,1.9524887884201485,0.10579505514889775,NA,847.710819533461,"2,183.51317049302","3,321.81786169436","3,430.96832559523",RM,9
θ,0,piâza,10.083363407232902,0.08862786214714014,a,996.812566865097,"2,044.55771902215","2,520.55093391368","3,832.04705317546",LL,9
a,0,piâza,10.158111426251056,0.06086817588916737,s,582.072702229422,"1,342.07232002038","2,076.01615971956","3,863.29139249215",LL,9
s,0,san,10.232573847748558,0.0880566671058336,a,"1,562.413431270370","2,468.67311518004","3,584.10763702149","3,998.95417106890",LL,9
a,0,san,10.337887405126626,0.12257044765030224,s,649.172331451152,"1,478.47070540719","2,167.59968465934","3,875.98303640570",LL,9
s,0,stêven,10.441600860830729,0.08485646375790168,t,"1,559.393746929870","2,355.86012658602","3,675.23159998509","4,246.76943125477",LL,9
t,0,stêven,10.517500253414184,0.06694232140901057,eː,"1,057.833811265470","2,192.40592452611","3,011.20783409136","3,834.91760016960",LL,9
eː,1,stêven,10.635476555148273,0.16901028205916546,v,421.482522784515,"2,127.03392381629","2,578.38340037171","3,138.28563355061",LL,9
v,0,stêven,10.766312776861374,0.0926621613670413,e,321.260279291550,"1,400.56933174512","2,267.28425102937","3,464.49854807056",LL,9
e,0,stêven,10.852440716254913,0.07959371742003363,n,438.586062897490,"1,740.82631418481","2,423.39428906809","3,879.87898521017",LL,9
n,0,stêven,10.934194382045224,0.08391361416059162,NA,360.686528855539,"1,316.21397573627","2,269.72461656301","4,497.88732843748",LL,9
eː,1,Svêlta,100.08033077403717,0.14556479540785006,l,443.968890657626,"2,042.23171754594","2,617.63979514739","3,524.49475177346",LL,9
l,0,Svêlta,100.17788178032728,0.0495372171724,t,353.784490504382,"1,568.27754423612","2,713.62288405285","3,832.85021800178",LL,9
t,0,Svêlta,100.26280853874457,0.12031629966216428,a,293.927180291887,"2,010.95665366557","2,142.59519853100","3,927.19820862202",LL,9
a,0,Svêlta,100.35223199046268,0.05853060377408781,NA,599.603581183867,"1,514.99030068997","2,369.68458279154","3,789.24876789328",LL,9
l,0,la,100.60689122569308,0.05771048011889945,a,421.296038150404,"1,310.59266693202","2,495.71612794890","3,765.92092646332",LL,9
a,0,la,100.65652223859536,0.04155154568560704,p,634.430698149837,"1,336.52786615860","2,599.06427217562","3,828.88965551285",LL,9
p,0,pèga,100.74193374917132,0.12927147546635354,ɛː,580.141866434126,"1,295.48591986977","2,924.97872206497","3,918.55244268452",LL,9
ɛː,1,pèga,100.90112016742296,0.1891013610369043,g,618.625082431044,"1,727.57015139393","2,291.46469356031","4,046.84289598427",LL,9
g,0,pèga,101.04530186084368,0.0992620258045207,a,239.152270242926,"1,914.46490936787","2,232.41119823106","4,046.14544573920",LL,9
a,0,pèga,101.15967371183646,0.12948167618104378,l,681.521957684315,"1,511.94160778199","2,328.56294895652","3,910.20458542960",LL,9
l,0,al,101.2448651835474,0.04090126724085508,p,393.862919708892,"1,331.22442436895","2,398.10979901298","3,892.55198533035",LL,9
p,0,prêzi,101.3351230656497,0.1396144969637163,r,387.997035600787,"1,412.87801209112","2,866.51855524008","3,921.06495158178",LL,9
r,0,prêzi,101.43627802022456,0.06269541218600239,eː,556.686526883360,"1,271.87950445638","2,157.89693029035","3,946.05035948038",LL,9
eː,1,prêzi,101.53055586686756,0.12586028110000314,θ,380.441038324999,"2,140.53475341272","2,192.40122268114","3,250.40382791197",LL,9
θ,0,prêzi,101.65103909974565,0.1151061846561987,i,"1,594.128590623240","2,034.10825326645","3,667.71047077764","4,525.24808247980",LL,9
i,0,prêzi,101.72991694310014,0.04264950205278239,k,324.580084766817,"2,006.54098672733","2,526.53294186153","4,241.89080754243",LL,9
k,0,cuntratè,101.80221714012757,0.10195089200206552,u,"1,014.040224143490","2,087.25095447879","3,057.19305491523","4,152.59548249663",LL,9
u,0,cuntratè,101.90257622008446,0.0987672679117253,n,329.557760308919,823.01066812880,"2,363.69716719730","3,941.27311550936",LL,9
n,0,cuntratè,101.97328460506672,0.04264950205278239,t,302.036383574779,975.21368092812,"2,326.63717719205","3,301.62676195720",LL,9
t,0,cuntratè,102.03476594100496,0.08031316982369674,r,391.966974952855,"1,639.90129243838","2,765.48154641511","3,925.64196753912",LL,9
r,0,cuntratè,102.0956860992846,0.04152714673560354,a,576.802604913845,"1,314.32651630386","2,098.65761797032","3,755.05774601587",LL,9
a,0,cuntratè,102.1534873981193,0.07407545093379042,t,589.876885326302,"1,377.09833115226","1,432.31863024969","3,842.17301637065",LL,9
t,0,cuntratè,102.243262345351,0.10547444352960156,ɛː,510.691781560892,"1,283.39881658398","2,598.78151281951","3,967.25753246447",LL,9
ɛː,1,cuntratè,102.37849268292842,0.1649862316252495,NA,588.064886431624,"1,823.28384602648","2,488.11250174225","3,203.96685818538",LL,9
e,0,e,102.66384347021602,0.08159201071684663,a,479.804677604849,"2,108.51586002504","2,601.68060190588","4,226.16221816419",LL,9
a,0,adès,102.7433607340171,0.077442516885327,d,684.914766061806,"1,556.68104542280","2,330.39599294181","4,175.27837072724",LL,9
d,0,adès,102.81014087538924,0.05611776585892869,ɛː,330.856598657249,"1,423.01463395680","2,745.65066547276","4,359.90478819938",LL,9
ɛː,1,adès,102.96228478551234,0.24817005438727335,s,609.251603617378,"1,883.42932097008","2,478.10593256049","4,110.93888043149",LL,9
s,0,adès,103.17430470998129,0.17586979455060714,l,"1,525.484395580490","2,678.36006984334","3,187.89793573523","3,985.59889357402",LL,9
l,0,l'é,103.29478791145476,0.06509660839634535,e,276.008139781663,"1,366.23315574809","2,718.63030887042","3,692.75472325354",LL,9
e,1,l'é,103.36325158580264,0.0718307402994327,t,481.862880737690,"1,659.06415050217","2,269.76845370097","3,820.98991108863",LL,9
t,0,tótta,103.4912648252018,0.18419573849887172,o,328.382932169498,"1,689.79889170560","2,321.96211159163","3,889.61883162526",LL,9
o,1,tótta,103.61703335396658,0.06734131903071727,tː,536.839067169578,"1,118.27938767488","2,499.20538437109","3,960.55814630658",LL,9
tː,0,tótta,103.75185899946142,0.20230997195895384,a,437.099923393059,"1,058.13990014760","2,610.15021704457","3,809.88149331231",LL,9
a,0,tótta,103.87770580241884,0.04938363395585554,k,582.511132030013,"1,362.83533088365","2,181.44301532268","3,694.80283355839",LL,9
k,0,cuntänta,103.941680055498,0.07856487220250585,u,550.303951484409,"1,241.54486138527","2,258.25646781344","3,985.17072127029",LL,9
u,0,cuntänta,104.05214033330952,0.14235568342050442,n,366.563931601601,876.71237170889,"2,371.47369039539","4,526.49394249606",LL,9
n,0,cuntänta,104.1468876366805,0.04713892332149783,t,262.984356554507,"1,014.33671063559","2,442.92832714349","3,084.32765981529",LL,9
t,0,cuntänta,104.2156642821804,0.09041436767829224,æ,221.344574145969,"1,820.15090877921","3,213.73859831697","3,993.44734962305",LL,9
æ,1,cuntänta,104.31172184018,0.10170074832089426,n,670.785121812676,"1,615.40063587041","2,328.51729557826","3,014.33473281886",LL,9
n,0,cuntänta,104.46755926554924,0.20997410241757564,t,606.628969108404,"2,335.71886417955","2,666.98004610209","4,822.26675203482",LL,9
t,0,cuntänta,104.63747296143578,0.1298532893555091,a,194.559107347612,"1,893.64286279128","2,614.54032637629","3,962.63412932053",LL,9
a,0,cuntänta,104.7512220624108,0.09764491259453224,NA,580.433338478371,"1,534.54116387089","2,328.31455602133","3,846.94184914916",LL,9
m,0,mo,105.58692702114712,0.03816008078406696,o,280.959721478944,866.33627631590,"2,357.01406125150","2,540.99700173528",LL,9
o,0,mo,105.64977891890912,0.08754371473993672,ð,532.222575927569,976.97216888534,"2,414.38525402588","4,012.48185175171",LL,9
ð,0,ZîZla,105.73227203472176,0.077442516885327,iː,326.905201549095,"1,135.85838215748","2,689.11180375022","4,052.92370200643",LL,9
iː,1,ZîZla,105.88642592711524,0.23086526790159212,ð,362.084098980491,"2,267.68485692020","2,741.36789298539","3,716.58901801597",LL,9
ð,0,ZîZla,106.07415875809345,0.14460039405486214,l,326.377887307208,"1,243.04973719466","2,498.70872623335","3,624.67863764224",LL,9
l,0,ZîZla,106.17956843697765,0.06621896371353841,a,418.633672153017,"1,261.54890044375","2,432.11188064016","4,083.62833055314",LL,9
a,0,ZîZla,106.2716015729863,0.11784730830375167,NA,580.800822725915,"1,374.38304915862","1,719.87402487692","4,050.57628704952",LL,9
l,0,la,106.54147411419734,0.0718307402994327,a,398.578041575993,"1,230.28560093488","2,102.06580679354","3,912.68501520190",LL,9
a,0,la,106.60320365664217,0.05162834459021326,f,647.099366803432,"1,372.97920553462","2,303.28248613739","3,829.48220158390",LL,9
f,0,fà,106.6755955746002,0.093155491325831,a,667.049251770629,"1,472.80415189358","2,607.21071173153","3,686.62681704370",LL,9
a,1,fà,106.74950103041076,0.05465542029531889,l,654.519788258652,"1,260.00264996871","2,365.57512939735","3,763.35762963807",LL,9
l,0,la,106.79085818202316,0.02805888292947145,a,587.880928167807,"1,241.24084368945","2,468.33507704705","4,008.52181145502",LL,9
a,0,la,106.84304770427195,0.07632016156813393,d,631.584029935054,"1,396.22490347461","2,581.55786145800","3,870.56246658972",LL,9
d,0,deléNna,106.90957960773288,0.05674364535367715,e,267.927559452512,"1,382.83446893111","2,553.78770096213","3,927.26096067674",LL,9
e,0,deléNna,106.9693773792907,0.06285189776200184,l,541.634367937307,"1,650.60143271790","2,654.53547682302","3,902.08954358501",LL,9
l,0,deléNna,107.02549514514963,0.04938363395585554,e,472.360511782032,"1,483.82097195429","2,545.21216265089","3,917.13790668540",LL,9
e,1,deléNna,107.1017235857872,0.1030732473192444,ŋː,487.554974472404,"1,906.62273702929","2,405.54863650498","3,751.54561963654",LL,9
ŋː,0,deléNna,107.20488855403704,0.10325668918044072,a,538.709836958099,"2,365.73384640485","3,021.55187074987","4,793.09830640760",LL,9
a,0,deléNna,107.27896400497082,0.04489421268714011,NA,615.665052158100,"1,617.99005561624","2,502.98542343412","3,817.17548510126",LL,9
s,0,st'ètra,107.532745835944,0.06509660839635956,t,"1,620.271885211680","2,286.82858284508","2,686.13798467501","3,738.42925548723",LL,9
t,0,st'ètra,107.59029892827212,0.05000957625983915,ɛː,"1,231.646042309240","2,030.38359562858","3,105.95023642258","4,203.00372339189",LL,9
ɛː,1,st'ètra,107.649535553576,0.06846367434789613,t,560.005019313326,"1,554.07581953881","2,243.80811913909","2,909.62469030091",LL,9
t,0,st'ètra,107.72007397483964,0.07261316817942998,r,435.835183875337,"1,772.79285823793","2,571.99868678380","3,856.90189319520",LL,9
r,0,st'ètra,107.7962241726892,0.07968722751968471,a,477.057003552343,"1,249.17511809904","2,180.47085827480","3,964.27349128249",LL,9
a,0,st'ètra,107.85009722791378,0.02805888292945724,v,563.061424290040,"1,260.19473849122","2,241.74003287510","2,481.78074121247",LL,9
v,0,vôlta,107.8910631969908,0.05387305522457097,oː,324.674986565973,987.74121861237,"2,255.48168187427","3,709.46144831736",LL,9
oː,1,vôlta,107.94989513021208,0.06379081121801278,l,546.917323854628,"1,058.16491526904","2,374.79191140847","3,974.15656566143",LL,9
l,0,vôlta,108.01433884001926,0.06509660839635956,t,486.476656791673,999.61358630967,"2,755.30455575171","3,011.15899718795",LL,9
t,0,vôlta,108.10275670356978,0.11173911870464792,a,463.385003788887,993.84179885270,"2,805.23412940314","3,766.58147945027",LL,9
a,0,vôlta,108.19229692243746,0.06734131903071727,NA,633.563891489153,"1,566.24138307565","2,475.51494417574","3,804.14311162935",LL,9
k,0,che,108.45393524063093,0.0875437147399225,e,401.000598266553,"1,694.44281177758","2,551.13329065331","3,628.19929200302",LL,9
e,0,che,108.523521270296,0.05162834459021326,t,469.962205247976,"1,628.22670404794","2,286.75290117568","4,101.68598218995",LL,9
t,0,t,108.58355380162244,0.06843671806271345,v,258.509534115084,"1,550.65629420890","2,372.75336307387","4,289.06624446059",LL,9
v,0,vû,108.64134162231454,0.04713892332149783,uː,266.331156233209,"1,318.57297124690","2,416.56869311522","3,985.39334133632",LL,9
uː,1,vû,108.69184761158758,0.05387305522457097,k,476.718437580029,982.37904224195,"2,279.48877798235","3,889.80259053289",LL,9
k,0,cunprèr,108.76343014538044,0.08929201236109918,u,592.916442512697,763.27497942380,"2,305.37456291789","3,790.09242117153",LL,9
u,0,cunprèr,108.84455269936927,0.07295309561659735,n,471.395022652941,731.63158619822,"2,287.33897215715","3,631.33142424170",LL,9
n,0,cunprèr,108.89786457693523,0.03367065951536574,p,664.984494323108,"2,376.02013083418","2,753.68769394788","4,629.00611040102",LL,9
p,0,cunprèr,108.94876178014827,0.06812374691071454,r,347.915815569354,"1,166.78433170310","2,814.71323023099","3,634.11631054685",LL,9
r,0,cunprèr,109.00302604931288,0.04040479141842468,ɛː,477.042063216351,"1,280.46899195863","1,648.67576382532","3,679.26311677699",LL,9
ɛː,1,cunprèr,109.07148972366076,0.09652255727735336,r,659.989130032202,"1,674.22624440845","2,334.74094848309","3,863.93951478590",LL,9
r,0,cunprèr,109.13713403157313,0.03476605854736192,u,445.801137728313,"1,387.48203657181","1,850.80464357245","3,547.30462131583",LL,9
u,0,una,109.18034471128448,0.05165530087539594,n,459.673192026708,"1,043.66548041995","1,877.96908341838","2,213.67786952898",LL,9
n,0,una,109.23590129948482,0.0594578755252968,a,389.774474648737,"1,219.68788231088","2,483.64506871695",NA,LL,9
a,0,una,109.29761736378708,0.0639742530791807,s,645.009570443814,"1,344.15340234820","2,278.72774057930","3,810.15385278158",LL,9
s,0,scrâna,109.3694481040865,0.0796872275196705,k,"1,440.149456194580","2,597.97711930009","3,467.31710006148","4,110.74061923997",LL,9
k,0,scrâna,109.46282484563372,0.10706625557477878,r,747.761371525766,"1,579.81865867969","3,225.32821601729","3,746.97375921728",LL,9
r,0,scrâna,109.55564040952235,0.07856487220250585,aː,569.882624103108,"1,312.00158795350","1,995.91147474804","3,800.67626565374",LL,9
aː,1,scrâna,109.66619240826446,0.14253912528168655,n,896.857386165239,"1,629.12646179515","2,773.98909978603","4,144.62131327093",LL,9
n,0,scrâna,109.7632761432004,0.05162834459021326,a,390.441599082298,"1,332.53328104164","2,499.61508000398","3,345.81178680250",LL,9
a,0,scrâna,109.85369051087868,0.12920039076635703,NA,744.037756186300,"1,547.75728773791","2,727.73086028339","3,891.65764908055",LL,9
p,0,parché,11.302649034108136,0.09711350852293066,a,"1,263.857156485670","1,712.62080022408","2,904.54385140545","4,356.75089664328",LL,9
a,0,parché,11.376662727496974,0.05091387825474136,r,578.913097912105,"1,357.49688396302","2,267.24376729979","3,633.73695710837",LL,9
r,0,parché,11.42333378256382,0.04242823187895084,k,437.538945055701,"1,508.66695152397","2,288.56132852524","4,012.17844725863",LL,9
k,0,parché,11.490276103972832,0.09145641093907209,e,388.222651352186,"1,435.89649030056","2,310.62694793746","3,683.50870731269",LL,9
e,1,parché,11.556198345208742,0.04038807153274781,i,346.768803668675,"2,166.53408053093","2,599.62092455624","3,600.26603130518",LL,9
i,0,incû,11.609260823488764,0.06573688502729702,n,365.216860853844,"2,275.49019997263","2,879.77469907419","3,489.36456850930",LL,9
n,0,incû,11.660043408351305,0.03582828469778043,k,451.754437624009,"2,037.28301818425","2,344.60575097490","4,352.42699213237",LL,9
k,0,incû,11.732094328992858,0.10827355658533122,uː,888.364706043571,"1,019.57144596957","2,678.37577452048","3,921.23480675422",LL,9
uː,1,incû,11.907781631785854,0.24310104900066065,NA,335.914478789553,714.57201302925,"2,546.10276963130","3,388.88539023595",LL,9
dz,0,gigén,110.2483926988032,0.06285189776200184,i,"1,474.895130682480","2,761.92281295744","3,640.65305102134","4,441.29496124240",LL,9
i,0,gigén,110.32807992632289,0.09652255727735336,dz,352.772380974537,"2,219.44228805057","2,718.80869933264","4,014.78838375377",LL,9
dz,0,gigén,110.4211436967181,0.08960498351309809,e,"1,101.216229889280","2,406.03934384086","3,472.40464872656","3,990.86600322992",LL,9
e,1,gigén,110.53712399878027,0.14235562061125506,n,453.974580199159,"1,843.63222790768","2,163.19831688246","2,837.09461716484",LL,9
n,0,gigén,110.63243244840524,0.04826127863867668,k,397.945450673461,"1,807.02801646740","3,235.56075800714","4,118.10354720516",LL,9
k,0,quatôrg',110.72036737708515,0.1276085787211798,w,342.022164008918,"1,292.99407422324","2,643.55535350970","3,868.37909216224",LL,9
w,0,quatôrg',110.80269052917922,0.03703772546690231,a,433.073999803284,973.56407240105,"2,064.77422932261","3,999.55129613820",LL,9
a,0,quatôrg',110.845340031232,0.04826127863867668,t,642.851087448640,"1,366.57570375951","2,277.11541999222","3,855.80932564746",LL,9
t,0,quatôrg',110.92783314704462,0.11672495298657282,oː,580.889917167887,"1,242.28682606941","3,552.71678659909","4,216.86468287551",LL,9
oː,1,quatôrg',111.13503723235488,0.29768321763393146,r,430.568037133741,833.41211330392,"2,414.10951756667","3,707.89724553119",LL,9
r,0,quatôrg',111.3226000996145,0.077442516885327,dz,342.916327403785,"1,213.36496974173","3,069.01016613944","4,031.21521874165",LL,9
dz,0,quatôrg',111.4438009957272,0.16495927534008104,NA,"1,580.822331700550","2,660.79775582209","3,470.45611558897","4,343.79113779393",LL,9
t,0,t,111.85535199155198,0.03928243610124582,a,963.391313658176,"1,657.35443041801","2,857.30528053072","3,921.48520055104",LL,9
a,0,am,111.90801097052878,0.06603552185235628,m,662.420537015514,"1,404.87308568944","2,468.44402651544","3,815.07732658868",LL,9
m,0,am,111.98760647711788,0.0931554913258168,f,818.836576497921,"2,272.76978518556","2,831.65348702761","4,693.04446406238",LL,9
f,0,fè,112.10994320669032,0.15151796781911742,ɛː,"1,198.204161204340","1,658.50946905426","2,453.45840308343","3,750.71517307804",LL,9
ɛː,1,fè,112.23915707559928,0.10690976999877932,u,610.114390497928,"1,656.01235605123","2,279.75740539695","3,686.42753204438",LL,9
u,0,un,112.34704619348184,0.10886846576633502,f,498.669901239470,882.22691833685,"2,259.47102656783","4,109.77178928528",LL,9
f,0,féssti,112.48004529856752,0.1571297444049975,e,928.352590513249,"1,728.21132070031","2,575.09817467687","3,731.15543475505",LL,9
e,1,féssti,112.60861974702988,0.10001915251972092,sː,562.414469009074,"1,620.10123333731","2,083.67340499294","2,693.08653615753",LL,9
sː,0,féssti,112.71923651041736,0.12121437425528823,t,530.885474181946,"2,158.35301771596","3,045.48685603013","3,588.43521470864",LL,9
t,0,féssti,112.84276035995242,0.12583332481480625,i,560.627029349845,"2,230.68100856450","3,497.62031544791","4,020.17707502212",LL,9
i,0,féssti,112.94215357016812,0.07295309561661156,NA,280.396288548990,"2,243.06413104933","2,518.79642849671","3,339.81111223284",LL,9
e,0,NA,113.40307472180616,0.19641218050625753,k,472.745576616765,"2,007.49748613687","2,317.10211029508","4,137.55041605112",LL,9
k,0,che,113.54712741634502,0.09169320857145637,e,384.329252650204,"2,156.47864940050","2,717.22836490291","4,421.29200493826",LL,9
e,0,che,113.61878819292583,0.05162834459021326,m,469.012553473996,"1,854.31280521780","2,167.69097032558","3,977.46994135940",LL,9
m,0,mé,113.68419777247422,0.07919081450651788,e,288.988406736823,"1,289.36492845824","2,401.09845736266","4,292.30035607407",LL,9
e,1,mé,113.77878859026924,0.10999082108351388,NA,434.897021163133,"2,274.50992596257","2,716.45224420542","3,090.70198566815",LL,9
a,0,a,114.06695874399232,0.05724012117610755,v,784.365993393611,"1,410.53736304293","2,038.45972136916","3,625.27281000318",LL,9
v,0,vâg,114.12532122048562,0.05948483181046526,aː,401.179899170573,"1,274.42944329079","2,250.42726544433","3,681.27807860967",LL,9
aː,1,vâg,114.19210136185774,0.07407545093379042,g,772.349148372633,"1,373.10329520747","2,234.22894275249","3,752.27409883237",LL,9
g,0,vâg,114.2616738819756,0.06506958930192752,i,583.704621643698,"1,470.01132110907","2,239.41057280967","4,152.48651903070",LL,9
i,0,int,114.33573582336216,0.08305429347120707,n,271.601309956546,"2,372.45596594368","2,559.98095369099","3,407.25712172162",LL,9
n,0,int,114.41430069556466,0.07407545093379042,t,293.897687316613,726.86378372297,"2,565.92882707179","2,922.06022996548",LL,9
t,0,int,114.50703801666532,0.11139919126752318,a,321.482600653154,"1,660.71734085884","3,097.39280059951","3,822.80743930369",LL,9
a,0,al,114.58742942927702,0.04938363395585554,l,717.634147153191,"1,446.68058222662","2,287.58137605742","3,984.91765648222",LL,9
l,0,al,114.6558931036249,0.0875437147399225,g,443.565998836932,"1,405.45780067440","2,677.08407356138","3,409.37269181655",LL,9
g,0,granèr,114.744872144834,0.09041436767827804,r,260.986179891109,"1,548.90839703081","2,249.94705281036","3,825.29808338905",LL,9
r,0,granèr,114.839462962629,0.09876726791171107,a,508.413523336925,"1,386.20806770138","2,045.96011896922","3,919.19389990059",LL,9
a,0,granèr,114.9381384782055,0.0985837632412938,n,632.713449085614,"1,534.61182343129","2,167.85504195009","3,914.10533769628",LL,9
n,0,granèr,115.01829513104856,0.06172954244482298,ɛː,382.918526549597,"1,452.15509619922","2,399.80711598075","4,473.53427203212",LL,9
ɛː,1,granèr,115.15424313186055,0.21016645917920584,r,744.166562066872,"2,100.53479041878","2,635.00909257578","4,304.12452113341",LL,9
r,0,granèr,115.3059041071131,0.0931554913258168,NA,502.563048074616,"1,332.96914934746","2,077.04787831657","3,823.22894080238",LL,9
e,0,e,115.57842598823188,0.04920006647616049,a,454.544284014416,"1,426.29934065653","2,184.82809070558","4,061.01184525805",LL,9
a,0,a,115.635666109408,0.06528017587605461,t,550.386218227760,"1,470.42508830040","2,301.99729340932","4,211.37468385137",LL,9
t,0,tói,115.74573523608872,0.1548580774854429,o,483.963334789044,955.81964732832,"2,223.75619931675","3,957.48692037683",LL,9
o,1,tói,115.86356906624988,0.08080958283684936,i,437.981190018981,"1,158.32846803614","2,255.61927345742","4,104.64935569881",LL,9
i,0,tói,115.9559933847939,0.10403905425118865,ð,311.502098354757,"2,178.71855986133","2,257.59803276593","4,243.00002812723",LL,9
ð,0,Zå,116.0764765862674,0.13692734869579226,ɑ,"1,583.708916125540","2,696.22006859486","3,686.56996458413","4,425.63493260167",LL,9
ɑ,1,Zå,116.23624222384213,0.18260392645366608,NA,773.254177498555,"1,440.23570406561","2,244.62178505454","3,724.65920208121",LL,9
u,0,un,116.4806269478388,0.0875437147399225,n,320.843108057271,732.27537812794,"3,043.32639346697","3,316.15514649288",LL,9
n,0,un,116.58163892638488,0.1144802423522151,b,698.520049880901,"2,277.89146128175","3,213.93124782447","4,765.74569271896",LL,9
b,0,brótt,116.67967505291939,0.08159201071687505,r,228.818081654666,827.86302083195,"2,450.08865743807","3,584.87606812754",LL,9
r,0,brótt,116.77209940286806,0.10325668918042652,o,360.875971522515,"1,247.07586734638","1,650.62907406177","3,438.32590240237",LL,9
o,1,brótt,116.87816198034145,0.10886846576633502,tː,614.284456729479,"1,207.49113343897","2,501.32170524684","3,713.69806647991",LL,9
tː,0,brótt,117.00224700753508,0.13930158862096675,b,357.851611431147,"1,101.04659626592","2,667.78662410847","3,799.84987962331",LL,9
b,0,banzôl,117.1235261464358,0.10325668918042652,a,232.966094534697,"1,014.47032144850","1,350.88114860269","3,151.74363842495",LL,9
a,0,banzôl,117.22260638549952,0.09490378894700768,n,634.296146568473,"1,369.34244223793","2,527.99138962143","3,802.78673888609",LL,9
n,0,banzôl,117.31831955861168,0.09652255727735336,θ,376.818600064005,"1,045.02057302815","2,461.20020780238","4,138.31116523900",LL,9
θ,0,banzôl,117.44561516618086,0.15806865786099422,oː,"1,143.531717517310","1,933.25275495477","2,913.38876262014","4,032.79829004303",LL,9
oː,1,banzôl,117.62965445050835,0.21000991079397124,l,506.347072162944,941.55771372194,"2,725.48497383097","3,651.08345693446",LL,9
l,0,banzôl,117.7784312632753,0.0875437147399225,v,356.933123516412,"1,128.60349275430","1,703.02934408535","4,071.47556932518",LL,9
v,0,vèc',117.8876909429816,0.13097564467271638,ɛː,309.948773281383,"1,213.27709030582","2,371.79758588038","3,648.76073437934",LL,9
ɛː,1,vèc',118.08937494123197,0.2723923518279605,ts,616.654645822595,"1,777.02248008549","2,564.86366149389","3,282.17707217964",LL,9
ts,0,vèc',118.28784835910676,0.12455448392162792,e,"1,200.823821845430","2,088.75029488402","2,947.12093763424","3,614.56006151253",LL,9
e,0,e,118.3894080371688,0.07856487220250585,s,446.752585552497,"1,764.14927624963","2,347.43782931815","3,135.28146997198",LL,9
s,0,scalastrè,118.47021762000568,0.08305429347122129,k,"1,802.437244041400","2,889.12417749078","3,521.06762955908","4,340.18442665128",LL,9
k,0,scalastrè,118.56144137184911,0.0993932102156947,a,"1,126.486948655790","1,849.73792926592","2,986.37295908226","3,967.96714422685",LL,9
a,0,scalastrè,118.64480863647232,0.06734131903071727,l,672.421319921321,"1,440.91518397782","2,237.42590106613","3,732.13235801032",LL,9
